pair_id	rows	cols	config
193273528321	0	2	0
176093659144	0	2	0
169651208203	0	2	0
163208757262	0	2	0
156766306321	0	2	0
154618822675	0	2	0
154618822672	0	2	0
154618822666	0	2	0
152471339027	0	2	0
150323855380	0	2	0
150323855377	0	2	0
146028888087	0	2	0
143881404439	0	2	0
143881404436	0	2	0
139586437146	0	2	0
137438953498	0	2	0
137438953495	0	2	0
135291469852	0	2	0
133143986205	0	2	0
130996502557	0	2	0
130996502554	0	2	0
128849018912	0	2	0
128849018911	0	2	0
128849018909	0	2	0
128849018908	0	2	0
128849018905	0	2	0
128849018902	0	2	0
128849018896	0	2	0
128849018893	0	2	0
124554051616	0	2	0
124554051613	0	2	0
122406567969	0	2	0
120259084322	0	2	0
118111600675	0	2	0
115964117028	0	2	0
115964117025	0	2	0
113816633381	0	2	0
111669149734	0	2	0
109521666088	0	2	0
109521666087	0	2	0
107374182440	0	2	0
105226698793	0	2	0
103079215146	0	2	0
100931731499	0	2	0
98784247852	0	2	0
96636764205	0	2	0
94489280559	0	2	0
92341796911	0	2	0
90194313264	0	2	0
88046829617	0	2	0
88046829614	0	2	0
85899345970	0	2	0
85899345967	0	2	0
83751862323	0	2	0
83751862320	0	2	0
81604378676	0	2	0
81604378673	0	2	0
79456895030	0	2	0
79456895029	0	2	0
79456895026	0	2	0
77309411382	0	2	0
77309411379	0	2	0
75161927735	0	2	0
73014444088	0	2	0
70866960442	0	2	0
70866960441	0	2	0
68719476795	0	2	0
68719476794	0	2	0
66571993148	0	2	0
66571993147	0	2	0
66571993144	0	2	0
64424509501	0	2	0
64424509500	0	2	0
64424509497	0	2	0
62277025854	0	2	0
62277025853	0	2	0
62277025850	0	2	0
60129542207	0	2	0
60129542206	0	2	0
60129542203	0	2	0
60129542198	0	2	0
57982058561	0	2	0
57982058560	0	2	0
57982058559	0	2	0
57982058557	0	2	0
57982058556	0	2	0
57982058554	0	2	0
57982058551	0	2	0
57982058548	0	2	0
57982058545	0	2	0
57982058542	0	2	0
55834574914	0	2	0
55834574913	0	2	0
55834574912	0	2	0
55834574911	0	2	0
55834574910	0	2	0
55834574909	0	2	0
55834574908	0	2	0
55834574907	0	2	0
55834574906	0	2	0
55834574905	0	2	0
55834574904	0	2	0
55834574903	0	2	0
55834574902	0	2	0
55834574901	0	2	0
55834574900	0	2	0
55834574899	0	2	0
55834574895	0	2	0
55834574892	0	2	0
53687091267	0	2	0
53687091266	0	2	0
53687091265	0	2	0
53687091264	0	2	0
53687091263	0	2	0
53687091262	0	2	0
53687091260	0	2	0
53687091257	0	2	0
53687091254	0	2	0
53687091251	0	2	0
53687091248	0	2	0
53687091245	0	2	0
51539607620	0	2	0
51539607619	0	2	0
51539607618	0	2	0
51539607616	0	2	0
51539607615	0	2	0
51539607610	0	2	0
51539607607	0	2	0
51539607604	0	2	0
51539607601	0	2	0
51539607598	0	2	0
49392123973	0	2	0
49392123972	0	2	0
49392123971	0	2	0
49392123970	0	2	0
49392123969	0	2	0
49392123968	0	2	0
49392123966	0	2	0
49392123963	0	2	0
49392123960	0	2	0
49392123957	0	2	0
49392123954	0	2	0
49392123951	0	2	0
47244640326	0	2	0
47244640325	0	2	0
47244640324	0	2	0
47244640323	0	2	0
47244640322	0	2	0
47244640321	0	2	0
47244640319	0	2	0
47244640316	0	2	0
47244640313	0	2	0
47244640310	0	2	0
47244640307	0	2	0
47244640304	0	2	0
45097156679	0	2	0
45097156678	0	2	0
45097156677	0	2	0
45097156676	0	2	0
45097156675	0	2	0
45097156674	0	2	0
45097156673	0	2	0
45097156672	0	2	0
45097156671	0	2	0
45097156670	0	2	0
45097156669	0	2	0
45097156666	0	2	0
45097156663	0	2	0
45097156660	0	2	0
45097156657	0	2	0
42949673032	0	2	0
42949673031	0	2	0
