pair_id	rows	cols	config
55834574866	18	2	3
55834574916	18	2	3
66571993117	18	2	3
68719476766	18	2	3
70866960403	18	2	3
70866960404	18	2	3
70866960428	18	2	3
75161927724	18	2	3
77309411347	18	2	3
77309411357	18	2	3
81604378641	18	2	3
81604378670	18	2	3
83751862322	18	2	3
85899345933	18	2	3
85899345971	18	2	3
88046829609	18	2	3
90194313264	18	2	3
96636764175	18	2	3
98784247823	18	2	3
100931731500	18	2	3
111669149724	18	2	3
113816633372	18	2	3
115964117022	18	2	3
118111600669	18	2	3
124554051613	18	2	3
128849018908	18	2	3
128849018909	18	2	3
130996502555	18	2	3
137438953502	18	2	3
139586437148	18	2	3
152471339026	18	2	3
152471339027	18	2	3
152471339028	18	2	3
154618822673	18	2	3
4294967346	19	2	3
10737418296	19	2	3
12884901904	19	2	3
12884901926	19	2	3
15032385596	19	2	3
17179869239	19	2	3
17179869240	19	2	3
19327352873	19	2	3
21474836542	19	2	3
23622320145	19	2	3
23622320153	19	2	3
23622320201	19	2	3
25769803793	19	2	3
27917287493	19	2	3
30064771125	19	2	3
32212254773	19	2	3
34359738387	19	2	3
36507222080	19	2	3
38654705715	19	2	3
40802189376	19	2	3
40802189382	19	2	3
42949672988	19	2	3
42949673032	19	2	3
45097156677	19	2	3
47244640270	19	2	3
51539607620	19	2	3
53687091268	19	2	3
57982058511	19	2	3
60129542192	19	2	3
64424509470	19	2	3
68719476779	19	2	3
73014444049	19	2	3
77309411374	19	2	3
77309411375	19	2	3
79456895006	19	2	3
81604378642	19	2	3
83751862285	19	2	3
88046829612	19	2	3
90194313258	19	2	3
98784247822	19	2	3
98784247848	19	2	3
100931731498	19	2	3
111669149723	19	2	3
113816633373	19	2	3
115964117019	19	2	3
126701535262	19	2	3
128849018897	19	2	3
133143986189	19	2	3
137438953500	19	2	3
137438953501	19	2	3
154618822675	19	2	3
2147483710	20	2	3
4294967311	20	2	3
6442450957	20	2	3
6442450967	20	2	3
6442450994	20	2	3
6442451006	20	2	3
10737418264	20	2	3
12884901927	20	2	3
15032385577	20	2	3
15032385587	20	2	3
15032385588	20	2	3
15032385597	20	2	3
17179869209	20	2	3
17179869210	20	2	3
19327352856	20	2	3
19327352888	20	2	3
19327352893	20	2	3
19327352905	20	2	3
21474836551	20	2	3
27917287464	20	2	3
30064771090	20	2	3
30064771100	20	2	3
30064771102	20	2	3
30064771112	20	2	3
32212254748	20	2	3
32212254762	20	2	3
32212254788	20	2	3
34359738419	20	2	3
34359738446	20	2	3
34359738447	20	2	3
36507222028	20	2	3
36507222043	20	2	3
38654705682	20	2	3
38654705706	20	2	3
38654705733	20	2	3
38654705742	20	2	3
45097156625	20	2	3
47244640273	20	2	3
47244640325	20	2	3
47244640330	20	2	3
51539607563	20	2	3
53687091242	20	2	3
55834574860	20	2	3
55834574862	20	2	3
57982058544	20	2	3
60129542174	20	2	3
60129542188	20	2	3
62277025809	20	2	3
62277025822	20	2	3
62277025841	20	2	3
64424509484	20	2	3
66571993132	20	2	3
73014444077	20	2	3
77309411349	20	2	3
79456894995	20	2	3
83751862288	20	2	3
83751862289	20	2	3
85899345934	20	2	3
85899345936	20	2	3
85899345938	20	2	3
85899345968	20	2	3
88046829611	20	2	3
92341796917	20	2	3
94489280540	20	2	3
94489280554	20	2	3
98784247851	20	2	3
100931731499	20	2	3
103079215117	20	2	3
103079215120	20	2	3
107374182415	20	2	3
107374182444	20	2	3
118111600668	20	2	3
122406567962	20	2	3
124554051608	20	2	3
128849018896	20	2	3
130996502543	20	2	3
135291469852	20	2	3
143881404445	20	2	3
152471339024	20	2	3
154618822676	20	2	3
6442450963	21	2	3
6442450984	21	2	3
6442450985	21	2	3
10737418280	21	2	3
12884901928	21	2	3
12884901937	21	2	3
17179869236	21	2	3
21474836505	21	2	3
21474836543	21	2	3
25769803831	21	2	3
27917287450	21	2	3
30064771096	21	2	3
30064771141	21	2	3
32212254738	21	2	3
32212254746	21	2	3
34359738396	21	2	3
34359738444	21	2	3
36507222035	21	2	3
38654705738	21	2	3
45097156650	21	2	3
45097156680	21	2	3
47244640272	21	2	3
47244640329	21	2	3
53687091213	21	2	3
53687091228	21	2	3
75161927699	21	2	3
85899345935	21	2	3
100931731469	21	2	3
100931731470	21	2	3
120259084316	21	2	3
124554051600	21	2	3
126701535259	21	2	3
130996502542	21	2	3
130996502554	21	2	3
133143986190	21	2	3
133143986204	21	2	3
150323855377	21	2	3
150323855378	21	2	3
154618822678	21	2	3
4294967316	22	2	3
4294967337	22	2	3
10737418297	22	2	3
15032385598	22	2	3
17179869259	22	2	3
19327352889	22	2	3
23622320146	22	2	3
23622320198	22	2	3
25769803846	22	2	3
25769803848	22	2	3
27917287448	22	2	3
30064771101	22	2	3
30064771140	22	2	3
34359738411	22	2	3
36507222081	22	2	3
38654705734	22	2	3
40802189377	22	2	3
40802189381	22	2	3
40802189384	22	2	3
42949673009	22	2	3
42949673017	22	2	3
49392123945	22	2	3
60129542173	22	2	3
64424509487	22	2	3
68719476780	22	2	3
83751862318	22	2	3
83751862319	22	2	3
90194313243	22	2	3
90194313244	22	2	3
96636764203	22	2	3
105226698795	22	2	3
115964117020	22	2	3
118111600666	22	2	3
120259084305	22	2	3
122406567961	22	2	3
128849018895	22	2	3
130996502541	22	2	3
130996502556	22	2	3
135291469840	22	2	3
139586437138	22	2	3
139586437146	22	2	3
146028888081	22	2	3
146028888083	22	2	3
148176371728	22	2	3
150323855381	22	2	3
152471339029	22	2	3
2147483697	23	2	3
2147483698	23	2	3
2147483712	23	2	3
